RESTAURANT_NAME,PRICE_LEVEL,CUISINE_TYPE,TOTAL_RATING,TOTAL_REVIEWS,FOOD_RATING,SERVICE_RATING,VALUE_RATING,ATMOSPHERE_RATING,RANKING,CITY,ADDRESS,PHONE_NO,RATING,REVIEW_TITLE,REVIEW_DETAILS,REVIEW_DATE
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Always Fab Steaks,"Every time we visit NYC we visit Gallaghers, we love the busy vibe, the low lighting, white table cloths and of course the food, this time in NY we ate there twice, the food was exceptional, however I would say that we were a little disappointed with the service on the 1st visit. We did not get any bread or butter, we had to chase up on drinks, however on the 2nd visit we had the amazing Melvin look after us. We had him last year too and his service is wonderful, we had some beautiful oysters which Melvin recommended  and of course the beautiful bread was served. Our drinks were prompt. I ordered a 10oz filet and my partner the NY strip, both steaks were delicious with plenty of juice and flavour and cooked to our order, the onion rings and fries were crisp and the sauté creamed spinach was truly tasty. I highly recommend Gallaghers for everyone, you will not be disappointed.
Ask for Melvin’s section! He is fab.Read more","July 31, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,*****Gallaghers is not to be missed *****,"Being a Top Reviewer I read and research this place before we arrived in the city.
We eat here three times in one week. Food was amazing no wonder it’s ranking so high 
We had a different waiter every time all superb 
Just one thing worth mentioning on our last visit we paid by card and ask if we could split the bill 
The waiter took both our card to the till 
Charge me the full amount and my friend half 
When I brought this to his attention he took my card again and charge me the correct amount which was half. I’ve since rang my card provider and they said if it’s not claim in 31 days they will credit it back to meRead more","July 18, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,2.0,Disappointing,"We were really disappointed with our time here after multiple people raved on about how good it was. 

We were there for New Year’s Eve and our table was under a spotlight which was non-stop flickering the whole time. We understood as it was NYE it would be difficult to reseat us or fix the light however we didn’t expect to have to deal with this in such a highly rated restaurant. 

The service was very attentive, however our waiter had a habit of only speaking to men at the table, which I didn’t appreciate. 

The dumplings were very good I have to say, however I felt massively let down with our steaks. I asked for medium rare however my steak was still practically mooing on the plate. We were also given a giant plate of ketchup which seemed odd and didn’t quite fit the “vibe” of the restaurant. 

We understand some things can’t be helped however our visit wasn’t that impressive.Read more","January 2, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Incredible! One of the BEST!,"When we made our reservation for Gallagher's, we were pretty excited, so much so, that we had hope we weren't setting our expectations too high. We had poured over the dry aged steaks on the menu WEEKS before we visited, anxiously studying the menu ahead of time. Upon arrival, there was no delay in being seated at our table. Within minutes we were sipping Manhattans, and other cocktails, deliberating what sides to order with our entrees. The staff was incredibly helpful and friendly. Everyone at our table ordered something very different, but yielded the same result...that this place was incredible. For the next couple hours, we laughed, dined and forgot about everything else in the universe. Gallagher's was that kind of magical dining experience that make you forget about everything outside of its doors. We were full, but we stayed and forged through dessert. After a third hour, we rolled ourselves out the door and back to our hotel, still laughing and talking all the way. It was such a special night of food and fun. We will definitely return again. It was just amazing...Read more","July 29, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,3.0,Not everything we had hoped for,"We were very happy with the atmosphere, and the table service was good. The host at the front door (male) did not respond when I told him my name, so I just stepped back after about 30 seconds. We were delighted that the waiting staff marked our Wedding Anniversary. For us the food was the let down. We ordered the Calamari (Special) to start to share. The portion was huge but they were tastless and tomato sauce didn't add much. I ordered the Filet Mignon 14oz cooked (M/W) It was over cooked, although the cut of meat was fine. My wife ordered the 14 oz Sirloin (M) It was certainly cooked (M/R). For sides we ordered Creamed Spinach. The size would easily feed 4 people. The french fries were standard. Overall we were left disappointed. For the price paid, we were hoping for better.Read more","November 5, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Birthday Dinner,I went recently for my birthday dinner and really enjoyed myself. Although we had to wait quite a bit after being seated to get any service everything after that was great. Everyone we came into contact with was full of positive energy and made you feel like a valued guest. The food was great and they have the best lamb chops I’ve ever had. I would definitely return and recommend anyone wanting to give this place a try should !Read more,"February 22, 2021"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Lives up to the hype,"I booked a table for 4PM and although we were 10 minutes late, we were still taken in as planned. I reserved our table online and noted that I have a dairy allergy - when we were seated (without having to wait at all) we were given a bread basket to start, it had a delicious walnut loaf and, as they'd seen the note on the reservation, I was brought olive oil and balsamic vinegar without even having to ask. Our server (I think her name was Nicky) was so helpful and kind and made me feel very welcome and understood which sometimes isn't the case when you ask about allergens. Our waitress gave us lots of recommendations for our steak and sides - we went with what was suggested, and ordered a 10oz steak to share between the two of us (the steak portion looks small in the photos I've shared but that's deceiving, the 5oz was definitely enough!) . We ordered a side of fries and a side of broccoli to share, both were huge. Our server made sure both were cooked in oil and not butter and made sure I had sauce I could use for the fries. The sorbet was lovely. All of the staff went above and beyond with us and we're so friendly and we really enjoyed our meal. Read more","April 10, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Birthday meal,"OMG, what can I say, this is a definite must. Stunning surroundings, excellent service, melt in the mouth steak.  We had the lunch time menu this is such good value in New York as other places are such a rip off! It was my birthday and I was spoilt with a birthday cake and candle. Book in advance and you won’t be disappointed. Read more","February 14, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Great food great prices,"Was high on it list to visit as my sister in law had been last year. 
Inside looks very smart, don't be put off by how posh it looks, staff are great and really friendly and it's very reasonably priced (unless you're living on a cheap pizza diet).
We opted for the lunchtime special 3 courses which was always the plan.
Soups were both delicious and were a sign of things to come. 
Mains, I had steak, absolutely fantastic cooked to perfection, my son had lamb chops which he says were great, my wife went for the sliced steak which she enjoyed, but felt jealous having seen ours. 
Dessert, cheesecake and key lime pie were both delicious and we all left feeling full and happy.
A great place to go if you want to feel special or treat someone, or just have a really nice meal in relaxed surroundings.
Mark, Adele and Jack.Read more","April 4, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Amazing NYC steakhouse experience,"We were recommended this place by a tour guide and it did not disappoint. We got the $32 fixed price 3 course lunch and it was phenomenal value. We started with soup, which was amazing and could have been a meal in itself. Then we both had filet mignon cooked to perfection followed by delicious, authentic new York cheesecake. Washed down with some cocktails! The food was absolutely wonderful and just what we wanted. 

The vibe and atmosphere in the restaurant was great, it felt very “New York”. The service was amazing, very friendly and attentive - the best service we had during our whole week in the city. 

Overall this was a lovely experience and a really special moment of a wonderful week in NYC.Read more","April 27, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Amazing!,"Absolutely loved everything about Gallagher's from the minute we walked through the front door. Service was exceptional, decor so traditional and high class. Food out of this world. Occasion was my husband's 50th birthday and they even brought out a little birthday cake which we loved. Cannot recommend highly enough Read more","January 24, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Meat lovers treat,"This place is not cheap eats ( especially if you’re Scottish! ) but boy ,they can do a steak. Probably the best and definitely the biggest steak I’ve ever had. Cooked to perfection even if my asking for just beyond medium offended them. We had a little disappointment with the baked potatoes but they were taken off the bill without any questions. Staff were great and the decor is genuine old New York. Unless you have the appetite of a horse,I’d suggest a very light lunch if you’re going for dinner hereRead more","June 28, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,3.0,Rare means rear,as foreigner there is one certainty in U.S. restaurant: that when you order the meat arrives exactly at the requested doneness. Unfortunately this does not happened tonight. I asked for a RARE filet mignon but it arrived medium well.... Read more,"January 8, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,The best steakhouse in New York City.,"The softest filet my dad and myself has ever had, service was top notch, the restaurants’ setting is unique showing off its in-house dry aged steaks. The cheesecake served here is one of the best we had on this trip. When we come back to New York we will, without a doubt, visit again.Read more","March 10, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Girls trip for 10,"After I screwed up the reservation and we showed up, all 10 of us, 2 nights early within minutes the management had set up a table and we were ready to dine. The service was exemplary, food was excellent and a great price for the product.  We all enjoyed ourselves tremendously.  A little loud, but our table was loud too so we fit right in.  Thanks again to management and staff. Will definitely be back and recommend.Read more","January 29, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,2.0,Voted  with my feet.,"The service was slow ,from waiting by the  door for the traine to book people in, to where we were squeezed into a gap between other tables, as soon we could move we asked to be moved ,from there on in the service came even worse . An age for one soup (just 1 dish ) to arrive for the starters . The main course arrived just in time for the AC to blow down over the the table the couple next to our table put scarfs around thier shoulders, within a short time my steak which was WELL rested was completely cold . Now in all the time we were eating not one staff that served our section came to ask about the food because THEY  new it had been standing elsewhere . I didn't bother to complain , what could the do with a cold steak ? Replace it with another have me wait all over again . Voted  with my feet paid and left.Read more","December 3, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,"Outstanding steaks, martini's and service","We were in NYC celebrating several birthdays and Gallagher’s was an outstanding dinner choice! Probably the best steaks and martini’s we’ve ever had. The atmosphere of this place can’t be beat. Upscale but with a great rat-pack era vibe. Our table ordered the clams casino, wedge salad, porterhouse for two, filet with garlic mushroom sauce along with asparagus, Gallagher's chips and amazing homemade steak sauce.  It was all absolutely delicious. Cheesecake and key lime pie (both perfect) topped off our dinner. We loved our server - he shared some really cool stories from his 34 years of service there. And the manager kindly chatted up our teenager about his pork pie hat as we were getting seated. We felt like family. They go above and beyond. Not sure when we’ll be back to NYC but Gallaghers will be at the top of our list.Read more","January 1, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Wonderful Lunch,"Gallaghers Steakhouse is just a class restaurant. We went here and enjoyed the lunch special which is great value at $29 per person. The service, presenation and food are just of the highest quality. If you're a steak lover like me then you'll love this place. The filet mignon was just out of this world and cooked to absolute perfection.

Thanks to all at Gallaghers for a wonderful lunch on our last day in NYC.Read more","April 12, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,Traditional NYC Steakhouse,"If you are looking for a good steak and the ambience of an old-fashioned NYC steakhouse, this is your place. The slabs of prime beef are on display as you enter, and the walls are lined with pictures of celebrities who’ve eaten here. The serving staff is attentive but not in your face, and tunes Sinatra would approve of are playing in the background. My husband is picky about the quality and doneness of his steak, and Gallagher’s hit the mark. I ordered the chicken and couscous and it was excellent. A nice evening out and close to many theaters.Read more","April 10, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Evening in NYC,"We booked a table in this beautiful restaurant that had been recommended to us and the expectations were fully met. We ordered two very good and very abundant meat dishes, the service is very precise and the slightly above average price is worth what is offered. A must try in NYC.Read more","May 5, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Absolute must for steak lovers,"My partner and I were visiting New York for my 40th birthday, when walking into this establishment you are greeted with a window into a world of magical beef, all being aged wonderfully. You can check your coat in, and then we were lead to a cosy table for 2 close to the bar. Our waiter Nick recommended a few cocktails, and he was absolutely on the money with them. I had the old fashioned, which is a personal favourite of mine, and it was the finest I had ever tasted, and incredibly potent! We didn’t opt for a starter, however the menu doesn’t lack any choices what so ever, the smells coming across the restaurant were out of this world. It is a lively place, engulfed in people laughing and chatting, which I have never had an issue with, apparently others believe it’s to loud which isn’t the case. We opted for some of the steaks on the mains, I had the bone in rib eye, words cannot describe just how magnificent this piece of meat was, cooked to absolute perfection, with a delicious side of Mac and cheese, and serve with a homemade tomato ketchup that I have never tasted, but will never forget. The restaurant itself is lined with photos of some of Americas finest celebrities attending Gallaghers, and for good reason, I’ve been fortunate enough to eat in some of Londons more premier steak venues, however this was a level above, and something I will never forget. Oh, the wine list is absolutely mind blowing as well. Our waiter Nick, has worked here for 34 years, his words, “it’s not a restaurant anymore, it’s an institution” I can’t argue with that in any way. He even bought me a small cake, with a candle after our meal. If you visit New York, then you absolutely have to visit this place, it is a must try! To the staff, the city, the customers and Nick, thank you, thank you for making this visit one of the highlights in my culinary history. 5*.Read more","January 28, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Amazing service!,We recently came here per my parents recommendation from 20 years ago. We had reservations but didn’t look like we needed them. Our server Nick was superb! He was very knowledgeable and welcoming. We had a great Caesar salad and filet mignon with a bottle of wine. Our steaks were cooked to perfection. For sides we had asparagus (cooked 1 of 2 ways) and a side special was Mac N Cheese which was delicious. Random but the banana bread in the bread you get to start with is awesome. Great atmosphere and amazing service!Read more,"March 19, 2021"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Great value for a fixed price and amazing steak,"Wanted to get a nice steak dinner while we were visiting NYC and did not disappoint! Visited around 2.30 without a reservation, was busy but we were seated straight away. Have a fixed price menu which was $29, but we upgraded to a 10oz Fillet steak for extra $18 each, starters and desert, which was all really tasty. Would definitely recommend.Read more","May 6, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,"Still a great steak place, but watch what you order.","I think Gallagher's is still a pretty great steak place, though the prices are a bit out of hand. I almost gave it just 3 stars because of the price of drinks and wine, but since I did have a food credit and many other places similar to this are also just as expensive, I gave it 4.
 This was probably my 3rd or 4th visit over several decades.

I ate on a weekday and there were lots of open spots right at the bar. I had an Old Fashioned, which was $17. I felt the steak prices were just too high, so ordered the less-expensive $38 Double Pork Chop, with a side of $12 green beans and the $21 Escargot appetizer. I looked through their wine list and was shocked at the very high prices, many for what are common grocery store wines, like Meiomi going for $17/ glass!
I had 2 glasses of a nice $22 Merlot, but looking back I probably should have called and seen if they offered corkage and brought my own bottle.

My meal seemed to take a long time to come out. Just as I was inquiring, it appeared and I saw WHY it look so long. The Loin Pork Chop was about 3 inches thick! They gave me a great steak knife to help cut into it and it was very good. I could only finish half of it, so got the rest to go.

My whole meal, with tax and tip came to over $167. Not sure I'd do that if I didn't have a food credit. I'd probably go back, but try one of the entrees, which come with a side, like the salmon or the chicken. And maybe have a drink for free while playing at the slots before dinner!Read more","May 30, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,4.0,There's steakhouses and there's steakhouses... Gallagher's did not disappoint,"This was my second time at Gallagher's. Didn't love it then but i certainly did this time.
Got there a bit earlier and sat at the bar. There's something about a steakhouse martini. They really do know how to make it right.
A few minutes before the time of our reservation they offered to sit us. We were led to the main dining room and were seated in a spacious booth. As it was 3 of us i was fearing they would sit us on a small table for two. I was wrong.
We ordered a few appetizers, they were all excellent... clams Casino, clams oreganata, canadian bacon...
Their wine list is extensive but a bit pricey.
For the entree we shared a Tomahawk and a Sirloin, they were both delicious and cooked the exact way we ordered. The creamed spinach was amazing, and so were the other sides we ordered... mashed potatoes and brussel sprouts.
Finally we closed the night with a warm slice of pecan pie, which is one of my favorites. It didn't disappoint.
So even though lately i tend to believe that most steakhouses in NYC are very similar in terms of quality and service Gallagher's is the exemption. It's amongst the top ones for sure. Can't wait to visit again.Read more","August 9, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,3.0,Food great but service not,As visitors to NY we read very positive reports about it so decided to book a table. The food was excellent as was the upfront ‘meeting and greeting’ including being directed to our table. What was not so good was the actual service from our server. He did not seem very tolerant to answering legitimate questions with regard to food and drink. The real rub was being presented with the check at the end of the meal with a large circle in pen round the indicative tips section. This was both unnecessary and at best passive aggressive intimidation possibly because he knew we were not American. For the avoidance of doubt we have tipped whilst here and still tipped on this occasion but this part was not a pleasant experience.Read more,"August 1, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Wow - AMAZING - loved this place. Would definitely recommend 10000% or more...,"If you like good steak, done right, this is the place for you. Possibly/probably one of the best steaks I have ever had. High quality steak, cooked to perfection. Price wise, its not cheap, but if you balance out what you are getting, and that its New York, and compare to some of the other restaurants I would say the pricing is very fair for high quality food. $55 for a bottle of prosecco, we had been charged significantly more for worse prosecco in other places. $71 for a 14 oz fillet steak, which comes with a choice of sauce, and $14 for a large fries big enough for 2 to share. (prices without tax & service) - Staff were all friendly and attentive, we booked a few hours before and our table was ready right on time. Went for my birthday celebration meal, and they brought out a little desert with a candle on it which was really nice. I write a lot of reviews, and I can normally find a fault - but with Gallaghers, I really couldn't fault anything - apart from the fact its not on my doorstep so that I can go again!Read more","April 29, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Incredible,We actually googled steak houses in new york and Gallaghers came out as the best. We booked after visiting the Rockefeller Centre. Juan was our waiter and he was the best. The whole atmosphere of the place was exactly how we imagined a popular new york restaurant would be. The porthouse steak was absolutely delicious. I'm sad that we live so far away (uk) and can't visit again any time soon. It was incredible.Read more,"February 27, 2020"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Best Steakhouse Ever,"My wife and I had dinner here before attending a Broadway show and we were both in agreement that it was the best steak we have ever had! Our food was absolutely superb and the service matched the food. Our waiter PJ was a real gentleman who had an outstanding knowledge of the menu and is a wonderful ambassador for the restaurant. He also kindly gave us a couple of glasses of champagne to celebrate our honeymoon.
We are already dreaming of our next steak here the next time we return to NYCRead more","June 25, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,2.0,AVOID,"Great food here but service provided was terrible. Our waiter got our order wrong and then just threw the bill on the table along with our dessert. At this stage we were not keen on leaving a tip for the less than adequate service. When I clarified I did not want to leave a tip the manager came down and started questioning me. He made me feel very uncomfortable and although he said that I was not required to leave a tip, he was not for letting us leave without putting down an 18% tip. In the future I will be avoiding this establishment. It is such a shame that the employees and management are so ignorant because the food truly is great. AVOIDRead more","October 1, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,"Good food, Great Service and a welcoming atmosphere.","What a delight to walk into this iconic steak house and be enveloped in an atmosphere of warmth and service.  Even though it was busy and the bar was full, there was never a feeling that you were rushed or that you weren’t important.  We had the seafood tower as an appetizer, which could have been a main course!  Portions are large, tasty and well prepared.  We had a steak and lamb chops.    The total experience was a throwback to a time when service, a knowledgeable waitstaff and an inrushes meal were the order of the day.Read more","June 22, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Excellent steak and service!,"I ate here on January 13, 2022. I was seated immediately and the service was very attentive. I got the famous sirloin that is aged 28 days (the ones hanging in the window) and I am glad that I did. YUM!  I got the hash brown to go along with it. They serve a fantastic steak sauce to go with the meat and it was amazing as well. A++ all around and I'll be back next time I am in NYC.Read more","January 18, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Phenomenal restaurant serving incredible steak,This was our first time visiting NYC and this was hands down the BEST restaurant/meal EVER! My husband had prime rib and I had the 10 ounce filet mignon. It was amazing!!! Cooked to perfection!! We ordered two sides (asparagus and baked potato) and those were delicious as well. Had the cheesecake for dessert and it was so yummy. We sat at the bar and the service was impeccable. I highly recommend this restaurant. We were celebrating our 37th anniversary and we couldn’t have asked or wished for a better meal/experience.Read more,"July 5, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Lovely,"Fabulous food and service. We had the lunch special menu of 3 courses for $32, such great value. One of our party had the upgraded filet mignon for an extra $18. 
Service was great, the food came out fairly quickly.  We were done after about an hour. 
Nice ambience Read more","February 14, 2024"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,1.0,Disappointing Dinner at Gallaghers,"We were so disappointed. We made our reservation for dinner last night after having a fabulous experience at Gallaghers 6 months ago. 
Last night the service was downright bad, as was the food. I ordered the lobster. Awhile later, the waiter threw a menu on the table (what the heck), letting us know they were out of lobster. I then ordered a cold 1 lb appetizer lobster, & a dozen oysters. The oysters did not taste good, & the cold lobster tasted like it had been cooked 3 days before…& like it had been sitting in the refrigerator way too long. The other 2  in our party ordered the porterhouse steak, which just wasn’t very good. The new York strip steak section was tough, & just not at all enjoyable. 
Throughout the service was terrible. We almost always tip 25%, & for the first time in my life i tipped 10%. 
What a depressing way to spend $300.00 on our last dinner of our nyc vacation…Read more","July 10, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Exceptional meal in every way,"Exceptional service, delicious meal.  The staff was incredibly attentive and kind. They really take their jobs seriously and it shows. The food was excellent and they truly accommodated our requests. We don’t do well with salt but most chefs don’t understand our request for no salt added…but they listened at Gallaghers. We appreciated this meal and will be back soon!Read more","July 12, 2021"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,Birthday dinner,"My wife and son took me here for my 60th birthday. They were a bit concerned that it wouldn't live up to high expectations but couldn't have been more wrong. Clams casino, salmon tartar, bone in filets and  lobster were all well prepared and delicious. Service was professional and we were not rushed which was much appreciated. I didn't think the price was that high considering the quality of food and service. If you order sides they are HUGE. A complimentary dessert was a nice surprise. I can't wait to go back!Read more","July 2, 2023"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,My holiday treat,"Every time I visit NYC, I go to Gallaghers for a final meal before my flight.  The waiting staff are always very friendly and the food is delicious.  I keep it simple with a fillet steak (the steak sauce is delicious).  Highly recommended - and save room for the chocolate layer cake for dessert.Read more","April 16, 2022"
Gallaghers Steakhouse,$$$$,"Steakhouse, Seafood, Gluten free options",4.5,"5,977",4.4,4.3,3.7,3.9,43,New York City,"228 W 52nd St, New York City, NY 10019-5802",+1 212-586-5000,5.0,A True Steak House,"Gallaghers is a true Steak House. From the wood circular front door to the old school service.  Been there with my wife four times in the last two years.  Always dine at the bar as we enjoy the atmosphere and meeting locals and visitors.  Leo, the bartender, is the best! Always welcoming and knows how to provide great service. The drinks and food are plentiful and delicious.  The Clam Casino is not to be missed.  Usually have a filet mignon which is always cooked perfectly medium rare along with hand cut fries.  Always a treat to get hand cut fries these days. Can’t wait to get back again. Read more","October 2, 2023"
